TMDb-MovieId,IMDb-MovieId,Movie-Title,Original-Language,Popularity,Release-Date,Runtime,Production-Companies,Production-Countries,Budget,Revenue,Genre,Writer,Director,Actor,Rating
282813,tt2799166,The Pyramid,en,10.72,2014-12-04,89,"Silvatar Media,Fox International Productions,Sahara Productions",United States of America,6500000,16861137,"Horror,Mystery,Thriller","Daniel Meersand,Nick Simon",Grégory Levasseur,"Ashley Hinshaw,James Buckley,Denis O&apos;Hare",4.6
207703,tt2802144,Kingsman: The Secret Service,en,66.44,2014-12-13,129,"20th Century Fox,Marv Films,Cloudy Productions,TSG Entertainment","United Kingdom,United States of America",81000000,414351546,"Action,Adventure,Comedy","Jane Goldman,Matthew Vaughn,Mark Millar",Matthew Vaughn,"Colin Firth,Taron Egerton,Samuel L. Jackson",7.7
271331,tt2814362,United Passions,en,4.41,2014-06-19,110,"Thelma Films,Leuviah Films",France,30000000,168832,"Drama,History,Sport","Frédéric Auburtin,Jean-Paul Delfino",Frédéric Auburtin,"Gérard Depardieu,Sam Neill,Tim Roth",2.1
265018,tt2815072,Indigenous,en,8.134,2014-04-16,86,Kilburn Media,United States of America,0,0,Horror,Max Roberts,Alastair Orr,"Zachary Soetenga,Lindsey McKeon,Sofia Pernas",4.5
284537,tt2788716,Welcome to Me,en,6.157,2015-05-01,87,"Bron Studios,Gary Sanchez Productions",United States of America,0,0,"Comedy,Drama",Eliot Laurence,Shira Piven,"Kristen Wiig,James Marsden,Linda Cardellini",5.9
228967,tt2788710,The Interview,en,30.542,2014-12-25,113,"Point Grey Pictures,Columbia Pictures",United States of America,44000000,12342632,"Action,Adventure,Comedy","Dan Sterling,Seth Rogen,Evan Goldberg","Evan Goldberg,Seth Rogen","James Franco,Seth Rogen,Randall Park",6.5
299939,tt2769184,Debug,en,6.933,2014-11-03,86,"Copperheart Entertainment,Monkeys & Parrots",Canada,0,0,"Horror,Sci-Fi",David Hewlett,David Hewlett,"Tenika Davis,Jason Momoa,Adrian Holmes",4.3
177494,tt2771372,Veronica Mars,en,6.778,2014-03-13,107,"Warner Bros. Digital,Spondoolie Productions",United States of America,6000000,3485127,"Crime,Drama,Mystery","Rob Thomas,Diane Ruggiero-Wright",Rob Thomas,"Kristen Bell,Jason Dohring,Enrico Colantoni",6.7
262840,tt2781516,WolfCop,en,7.803,2014-06-06,79,"Echolands Creative Group,Coup Company, The",Canada,761100,0,"Comedy,Horror",Lowell Dean,Lowell Dean,"Leo Fafard,Amy Matysio,Sarah Lind",5.5
254474,tt2784512,Zombeavers,en,18.851,2014-10-20,85,"Armory Films,BenderSpink",United States of America,0,14947,"Comedy,Horror","Al Kaplan,Jordan Rubin,Jon Kaplan",Jordan Rubin,"Rachel Melvin,Cortney Palm,Lexi Atkins",4.8
284296,tt2784678,Top Five,en,8.079,2014-12-12,102,"Paramount,IAC Film,Jax Media",United States of America,0,25434291,"Comedy,Romance",Chris Rock,Chris Rock,"Chris Rock,Rosario Dawson,Gabrielle Union",6.4
276844,tt2785032,The Little Death,en,10.567,2014-06-13,96,"Metrol Technology,Head Gear Films,Spectrum Films,See Pictures",Australia,0,0,"Comedy,Drama,Romance",Josh Lawson,Josh Lawson,"Bojana Novakovic,Josh Lawson,Damon Herriman",7.0
292607,tt2821314,The Rise and Rise of Bitcoin,en,3.344,2014-10-03,96,44th Floor Productions,United States of America,0,0,"Documentary,History,News","Patrick Lope,Daniel Mross,Nicholas Mross",Nicholas Mross,"Daniel Mross,Eliza Mross,Gabriel Sukenik",7.1
313893,tt4089782,E N V O Y,en,3.477,2014-09-22,9,"Valkyrie Pictures,Black Sun Entertainment",United States of America,0,0,"Short,Action,Sci-Fi",David Weinstein,David Weinstein,"Elijah Allan-Blitz,Paul Thomas Arnold,Will Spencer",7.0
298931,tt4085696,Billy Elliot: The Musical Live,en,6.997,2014-12-24,162,"Universal Pictures,Universal Stage Productions,Working Title Films,Tiger Aspect Productions,The Old Vic",United Kingdom,0,3400000,"Comedy,Drama,Music",Lee Hall,"Stephen Daldry,Brett Sullivan","Elliott Hanna,Ollie Jochim,Bradley Perret",8.4
231576,tt2870708,Wish I Was Here,en,9.34,2014-07-18,107,"Wild Bunch,Worldview Entertainment,Double Feature Films",United States of America,5500000,5483299,"Comedy,Drama","Adam J. Braff,Zach Braff",Zach Braff,"Zach Braff,Joey King,Pierce Gagnon",6.6
260001,tt2870808,Life Partners,en,5.553,2014-12-05,95,"Sandia Media,Haven Entertainment,Minerva Productions,Red Crown Productions",United States of America,0,8265,"Comedy,Drama,Romance","Susanna Fogel,Joni Lefkowitz",Susanna Fogel,"Leighton Meester,Gillian Jacobs,Adam Brody",6.2
242582,tt2872718,Nightcrawler,en,42.617,2014-10-23,118,"Sierra/Affinity,Bold Films",United States of America,8500000,50300000,"Crime,Drama,Thriller",Dan Gilroy,Dan Gilroy,"Jake Gyllenhaal,Rene Russo,Bill Paxton",7.8
240832,tt2872732,Lucy,en,58.328,2014-07-25,89,"EuropaCorp,Canal+,Ciné+,TF1 Films Production",France,40000000,458863600,"Action,Sci-Fi,Thriller",Luc Besson,Luc Besson,"Scarlett Johansson,Morgan Freeman,Choi Min-sik",6.4
279968,tt2883352,White Settlers,en,5.452,2014-09-05,83,Not a Number,United Kingdom,0,0,"Horror,Mystery,Thriller",Ian Fenton,Simeon Halligan,"Pollyanna McIntosh,Lee Williams,Joanne Mitchell",4.7
229297,tt2870756,Magic in the Moonlight,en,10.708,2014-07-25,98,"Perdido Productions,Harbor Picture Company,Gravier Productions","France,United States of America",16800000,51029361,"Comedy,Drama,Romance",Woody Allen,Woody Allen,"Colin Firth,Emma Stone,Marcia Gay Harden",6.5
340037,tt4124122,Ophilia,en,1.129,2014-12-18,92,"Eleven Fields (Malaysia) SDN BHD,SPS Jaya (Malaysia) SDN BHD",Malaysia,0,0,"Comedy,Crime,Drama",Ellyna Ahmad,Raja Mukhriz Bin R. Ahmad Kamaruddin,"Pekin Ibrahim,Que Haidar,Kodi Rasheed",5.1
351043,tt2837336,Amnesiac,en,8.221,2015-08-14,90,Infra-Red Pictures,United States of America,3000000,0,"Drama,Horror,Mystery","Mike Nguyen Le,Amy Kolquist",Michael Polish,"Kate Bosworth,Wes Bentley,Olivia Rose Keegan",4.3
258947,tt2824852,Deadly Virtues: Love. Honour. Obey.,en,4.916,2014-12-06,87,"Templeheart Films,Mulholland Pictures BV,Raindance Raw Talent","Netherlands,United Kingdom",0,0,"Drama,Thriller",Mark Rogers,Ate de Jong,"Edward Akrout,Matt Barber,Megan Maczko",4.8
257117,tt2825230,Blood Punch,en,5.251,2014-02-21,104,Bluff Road Productions,United States of America,0,0,"Horror,Thriller",Eddie Guzelian,Madellaine Paxson,"Milo Cawthorne,Olivia Tennet,David Whaley",6.2
200511,tt2828954,7 Minutes,en,8.641,2014-10-26,92,Whitewater Films,United States of America,0,0,"Crime,Drama,Thriller",Jay Martin,Jay Martin,"Luke Mitchell,Zane Holtz,Jason Ritter",5.0
266500,tt2831404,Dr. Cabbie,en,1.798,2014-09-19,98,"First Take Entertainment,Hobo Pictures India,Caramel Films,Salman Khan Films","Canada,India",0,223003,Comedy,"Vinay Virmani,Ron Kennell,Manu Chopra",Jean-François Pouliot,"Vinay Virmani,Adrianne Palicki,Kunal Nayyar",6.0
278706,tt2836260,Chrysalis,en,3.395,2014-04-24,100,"CNGM Pictures,FOUR Productions,Glass City Films,Huckpoten Entertainment,Little Big Film Company",United States of America,0,0,"Drama,Horror,Sci-Fi",Ben Kurstin,John Klein,"Sara Gorsky,Cole Simon,Tanya Thai McBride",4.7
184345,tt2828996,A Haunted House 2,en,48.412,2014-04-17,87,"Automatik Entertainment,IM Global Octane,Wayans Bros. Entertainment,Endgame Entertainment",United States of America,4000000,25343661,"Comedy,Fantasy,Horror","Marlon Wayans,Rick Alvarez",Michael Tiddes,"Marlon Wayans,Jaime Pressly,Cedric the Entertainer",4.6
253331,tt2883434,Black or White,en,6.684,2014-09-06,121,Treehouse Pictures,United States of America,9000000,21571189,Drama,Mike Binder,Mike Binder,"Kevin Costner,Octavia Spencer,Gillian Jacobs",6.6
268823,tt2676350,April Rain,en,4.638,2014-06-04,90,"filmpool,Tudor Productions",United States of America,0,0,Action,Luciano Saber,Luciano Saber,"Deniz Akdeniz,Brittany Beery,Ryan Guzman",2.9
285598,tt2689354,Call Girl of Cthulhu,en,3.123,2014-05-08,92,Midnight Crew Studios,United States of America,40000,0,"Comedy,Horror","Jimmy George,Chris LaMartina,H.P. Lovecraft",Chris LaMartina,"David Phillip Carollo,Melissa LaMartina,Nicolette le Faye",4.6
285843,tt2691734,October Gale,en,5.095,2014-09-11,91,"Pacific Northwest Pictures,Killer Films,Foundry Films",Canada,0,0,"Drama,Romance,Thriller",Ruba Nadda,Ruba Nadda,"Patricia Clarkson,Scott Speedman,Tim Roth",5.2
181533,tt2692250,Night at the Museum: Secret of the Tomb,en,42.703,2014-12-17,98,"Moving Picture Company,21 Laps Entertainment,1492 Pictures,TSG Entertainment","United Kingdom,United States of America",127000000,363204635,"Adventure,Comedy,Family","David Guion,Michael Handelman,Mark Friedman",Shawn Levy,"Ben Stiller,Robin Williams,Owen Wilson",6.2
321644,tt4139412,Enquiring Minds: The Untold Story of the Man Behind the National Enquirer,en,1.439,2014-10-16,98,Steeplechase Films,United States of America,750000,0,Documentary,"Ric Burns,Jonathan Mahler",Ric Burns,Edward Susman,6.9
215379,tt2693664,Young Ones,en,6.506,2014-06-28,100,"Quickfire Films,Spier Films,Bifrost Pictures,Subotica Entertainment","South Africa,United States of America,Ireland",0,0,"Action,Drama,Romance",Jake Paltrow,Jake Paltrow,"Nicholas Hoult,Kodi Smit-McPhee,Michael Shannon",5.8
274386,tt2670290,Lake Los Angeles,en,1.513,2014-06-14,85,"Haos Film,Small Form Films","Greece,United States of America",0,0,Drama,"Atsuko Okatsuka,Mike Ott",Mike Ott,"David Ury,Corina Calderon,Roberto Sanchez",6.7
273271,tt2669336,Time Lapse,en,7.328,2014-05-24,104,"XLrator Media,Uncooperative Pictures,Royal Pictures",United States of America,0,19572,"Horror,Sci-Fi,Thriller","Bradley King,Bp Cooper",Bradley King,"Danielle Panabaker,Matt O&apos;Leary,George Finn",6.5
278837,tt2649194,I Am Steve McQueen,en,3.144,2014-06-24,90,Network Entertainment,Canada,0,0,"Documentary,Biography",David Ray,Jeff Renfroe,"Steve McQueen,Robert Downey Jr.,Kristin Kreuk",6.9
306580,tt2649882,Night Eyes,en,0.6,2014-11-06,80,"Nacht Ogen Films,Coda Produtions",Netherlands,0,0,Thriller,"David Cocheret,Jack Lance",David Cocheret,"Constance Brenneman,Steve Wilcox,Kieron Elliott",4.4
250538,tt2652092,The Good Lie,en,7.17,2014-06-27,110,"Alcon Entertainment,Black Label Media,Blue Sky Films,Blue Sky Africa,Reliance Entertainment","United States of America,India,Kenya",20000000,3396345,"Biography,Drama",Margaret Nagle,Philippe Falardeau,"Reese Witherspoon,Arnold Oceng,Ger Duany",7.4
269057,tt2655734,Bang Bang Baby,en,3.917,2014-09-08,90,"Scythia Films,JoBro Productions",Canada,1000000,0,"Drama,Fantasy,Musical",Jeffrey St. Jules,Jeffrey St. Jules,"Jane Levy,Justin Chatwin,David Reale",5.1
251220,tt2704816,Who Took Johnny,en,4.721,2014-01-17,80,RumuR Inc.,United States of America,0,0,"Documentary,Biography,Crime","David Beilinson,Michael Galinsky,Suki Hawley","David Beilinson,Michael Galinsky,Suki Hawley","Noreen Gosch,Nancy Allen,Paul Bonacci",7.2
253303,tt2656588,Buzzard,en,2.849,2015-03-06,97,"Oscilloscope,Sob Noisse Movies",United States of America,0,13684,"Comedy,Drama,Horror",Joel Potrykus,Joel Potrykus,"Joshua Burge,Joel Potrykus,Teri Ann Nelson",6.3
291200,tt4145848,Pyaar Vali Love Story,en,0.6,2014-10-11,133,Balaji Motion Pictures,India,1400000,940000,Drama,"Sanjay Jadhav,Aashish Pathre,Guru Thakur",Sanjay Jadhav,"Sameer Dharmadhikari,Kaustubh Diwan,Swapnil Joshi",6.6
259956,tt2667918,About Alex,en,6.783,2014-08-08,96,"Footprint Features,Bedford Falls Productions",United States of America,0,0,Drama,Jesse Zwick,Jesse Zwick,"Nate Parker,Jason Ritter,Maggie Grace",6.3
230266,tt2667960,Miss Julie,en,9.061,2014-09-07,130,"Maipo Film,The Apocalypse Films","United Kingdom,Norway",5500000,5000000,"Drama,Romance","August Strindberg,Liv Ullmann",Liv Ullmann,"Colin Farrell,Jessica Chastain,Samantha Morton",5.5
305276,tt2724236,Tell,en,3.674,2014-12-04,89,"Haven Entertainment,American Film Productions,Divide Pictures,Bron Studios","Canada,United States of America",0,0,"Action,Crime,Drama",Timothy Williams,J.M.R. Luna,"Milo Ventimiglia,Katee Sackhoff,Jason Lee",5.6
276843,tt2725962,What We Did on Our Holiday,en,7.101,2014-09-26,95,"Lionsgate,BBC Film",United Kingdom,0,1289998,"Comedy,Drama","Andy Hamilton,Guy Jenkin","Andy Hamilton,Guy Jenkin","Rosamund Pike,David Tennant,Billy Connolly",6.9
298653,tt2726270,Berkshire County,en,5.337,2014-10-05,83,"Narrow Edge Productions,A71 Productions,High Star Entertainment",Canada,0,0,"Horror,Thriller",Chris Gamble,Audrey Cummings,"Alysa King,Madison Ferguson,Cristophe Gallander",4.7
277796,tt2723176,Hide and Seek,en,6.508,2014-06-20,82,Film Movement,United Kingdom,0,0,"Drama,Romance","Daniel Metz,Joanna Coates",Joanna Coates,"Josh O&apos;Connor,Hannah Arterton,Rea Mole",4.5
233487,tt2740538,He Who Dares,en,2.605,2014-01-31,82,"Content Media Corp.,Runaway Features,Templeheart Films",United Kingdom,1000000,0,"Action,Crime,Thriller","James Crow,Simon Phillips,Paul Tanter",Paul Tanter,"Tom Benedict Knight,Simon Phillips,Christina Bellavia",3.1
235468,tt2748180,Littekens,en,0.6,2013-12-25,95,Marvels Film Production,"Belgium,Germany,Netherlands",90000,0,"Crime,Drama,Thriller",Martin Beek,"Martin Beek,Patrick Huiberts","André Dashorst,Kimberley Dekker,Chantal Demming",7.7
295315,tt2751310,Sex Ed,en,9.666,2014-11-07,90,Sweet Tomato Films,United States of America,0,0,"Comedy,Romance",Bill Kennedy,Isaac Feder,"Haley Joel Osment,Lorenza Izzo,Kevin Balmore",5.6
222649,tt2752688,Rosewater,en,7.088,2014-11-07,103,"International Traders,OddLot Entertainment,Busboy Productions",United States of America,0,0,"Biography,Drama","Jon Stewart,Maziar Bahari,Aimee Molloy",Jon Stewart,"Gael García Bernal,Kim Bodnia,Dimitri Leonidas",6.6
79316,tt2752758,Devil's Due,en,15.083,2014-01-08,89,"TSG Entertainment,Davis Entertainment,20th Century Fox",United States of America,7000000,36433975,"Horror,Mystery",Lindsay Devlin,"Matt Bettinelli-Olpin,Tyler Gillett","Allison Miller,Zach Gilford,Sam Anderson",4.1
242090,tt2756032,The One I Love,en,8.093,2014-08-08,92,"RADiUS-TWC,Duplass Brothers Productions",United States of America,0,513447,"Comedy,Drama,Fantasy",Justin Lader,Charlie McDowell,"Mark Duplass,Elisabeth Moss,Ted Danson",7.0
197696,tt2758890,Welcome to New York,en,6.323,2014-08-07,125,Wild Bunch,United States of America,0,0,Drama,"Abel Ferrara,Christ Zois",Abel Ferrara,"Gérard Depardieu,Jacqueline Bisset,Shanyn Leigh",5.6
239568,tt2758904,Search Party,en,8.156,2014-10-30,93,"Focus Features,Gold Circle Films,American Work,Original Film",United States of America,20000000,0,"Adventure,Comedy","Mike Gagerman,Andrew Waller,Scot Armstrong",Scot Armstrong,"Adam Pally,T.J. Miller,Thomas Middleditch",5.6
270700,tt2741090,Waiting in the Wings: The Musical,en,2.015,2014-04-01,107,Nandar Entertainment,United States of America,0,0,"Comedy,Music,Musical",Jeffrey A. Johns,Jenn Page,"Jeffrey A. Johns,Adam Huss,Rena Strober",6.1
256740,tt2761578,Wicked Blood,en,6.702,2014-03-04,92,"NAZZ Productions,Industrial Entertainment,Primary PIctures,Thunder Smoke Media,VMI Worldwide",United States of America,3500000,0,"Action,Thriller",Mark Young,Mark Young,"Abigail Breslin,Sean Bean,James Purefoy",5.3
346645,tt4134784,Lucent,en,0.6,2014-10-17,107,Aussie Farms,Australia,8000,0,Documentary,Chris Delforce,Chris Delforce,Lindsay McDougall,8.8
308423,tt2712990,Bonobo,en,2.599,2014-12-05,83,Fable Films,United Kingdom,0,0,"Comedy,Drama","Joanna Benecke,Matthew Hammett Knott",Matthew Hammett Knott,"James Norton,Tessa Peake-Jones,Carolyn Pickles",5.4
228150,tt2713180,Fury,en,99.631,2014-10-15,135,"Columbia Pictures,QED International,LStar Capital,Le Grisbi Productions,Crave Films,Sony Pictures,Huayi Brothers Pictures","United Kingdom,United States of America,China",68000000,211817906,"Action,Drama,War",David Ayer,David Ayer,"Brad Pitt,Shia LaBeouf,Logan Lerman",7.5
280002,tt2714380,The Remaining,en,92.949,2014-08-25,88,"Sunrise Pictures,Affirm Films,Cinematic,Baron Films",United States of America,0,1169603,"Drama,Horror,Mystery","Casey La Scala,Chris Dowling",Casey La Scala,"Johnny Pacar,Shaun Sipos,Bryan Dechart",4.3
407344,tt2716802,Afterimages,en,1.656,2014-09-11,92,Mythopolis Pictures,Singapore,0,0,"Fantasy,Horror,Thriller",Tony Kern,Tony Kern,"Sheena Chan,Pamelyn Chee,Roshan Gidwani",4.9
259453,tt2717318,I Am Soldier,en,5.04,2014-03-17,84,Tea Shop & Film Company,United Kingdom,0,0,"Action,Thriller,War",David Beton,David Beton,"Tom Hughes,Noel Clarke,Alex Reid",4.6
270302,tt2717860,The Riot Club,en,10.533,2014-09-19,107,"BFI,HanWay Films,Blueprint Pictures",United Kingdom,0,2146041,"Drama,Thriller",Laura Wade,Lone Scherfig,"Sam Claflin,Max Irons,Douglas Booth",6.0
373541,tt2718314,Dark Awakening,en,2.828,2014-09-10,95,"Nevermore Films,Atlantic & Pacific Pictures,Cafe Oscuro Films",United States of America,0,0,"Horror,Mystery,Thriller","Josh Edwards,Dean Jones",Dean Jones,"Lance Henriksen,Jason Cook,Valerie Azlynn",4.2
288154,tt2713642,Jersey Shore Massacre,en,6.227,2014-08-22,88,"Spy Global Media,JSM productions1",United States of America,1400000,0,"Comedy,Horror","Paul Tarnopol,Goldeneye",Paul Tarnopol,"Danielle Dallacco,Angelica Boccella,Giovanni Roselli",2.9
212778,tt2883512,Chef,en,18.877,2014-05-08,114,"Altus Media,Fairview Entertainment,Prescience",United States of America,11000000,45967935,"Adventure,Comedy,Drama",Jon Favreau,Jon Favreau,"Jon Favreau,Robert Downey Jr.,Scarlett Johansson",7.3
341957,tt2979366,21 Days,en,2.178,2014-01-01,89,"Nopal Army,Tortilla Flats Productions",United States of America,0,0,"Horror,Thriller",Kathleen Behun,Kathleen Behun,"Max Hambleton,Whitney Rose Pynn,Mickey River",4.3
258099,tt2980472,Just Before I Go,en,10.427,2015-04-24,95,"Coquette Productions,New Artists Alliance",United States of America,0,0,"Comedy,Drama",David Flebotte,Courteney Cox,"Seann William Scott,Olivia Thirlby,Garret Dillahunt",6.4
266856,tt2980516,The Theory of Everything,en,32.897,2014-11-26,123,Working Title Films,United Kingdom,15000000,123726688,"Biography,Drama,Romance","Anthony McCarten,Jane Hawking",James Marsh,"Eddie Redmayne,Felicity Jones,Tom Prior",7.7
241848,tt2980592,The Guest,en,16.185,2014-09-05,100,"HanWay Films,Snoot Entertainment",United States of America,5000000,2700051,"Action,Mystery,Thriller",Simon Barrett,Adam Wingard,"Dan Stevens,Sheila Kelley,Maika Monroe",6.7
218836,tt2980706,Planes: Fire & Rescue,en,24.086,2014-07-17,83,"Disney Television Animation,Prana Studios,Prana Animation Studios,DisneyToon Studios,Walt Disney Pictures",United States of America,50000000,151165787,"Animation,Adventure,Comedy","Bobs Gannaway,Jeffrey M. Howard",Bobs Gannaway,"Dane Cook,Ed Harris,Julie Bowen",5.9
300706,tt2980708,Let's Kill Ward's Wife,en,5.575,2014-12-23,81,Lost Rhino Films,United States of America,5000000,0,"Comedy,Crime",Scott Foley,Scott Foley,"Amy Acker,Ava Carpinello,James Carpinello",5.4
296941,tt4047350,The Hacker Wars,en,4.714,2014-10-17,91,Over 9000 Pictures,United States of America,0,0,"Documentary,Crime","Vivien Lesnik Weisman,Meredith Raithel Perry,Vivien Lesnik Weisman","Vivien Lesnik Weisman,Vivien Lesnik Weisman","Andrew &apos;weev&apos; Auernheimer,Andrew Blake,Barrett Brown",6.4
273187,tt2988852,The Scarehouse,en,4.996,2014-09-13,82,"Mimetic Entertainment,A Named Viking",Canada,0,0,"Crime,Horror,Thriller","Gavin Michael Booth,Sarah Booth",Gavin Michael Booth,"Sarah Booth,Kimberly-Sue Murray,Katherine Barrell",4.4
227735,tt2978462,Dolphin Tale 2,en,11.069,2014-09-11,107,"Alcon Entertainment,Boxing Cat Films,Color Force,St. Petersburg Clearwater Film Commision",United States of America,36000000,52424533,"Drama,Family","Charles Martin Smith,Karen Janszen,Noam Dromi",Charles Martin Smith,"Morgan Freeman,Ashley Judd,Nathan Gamble",6.4
276908,tt2965412,Comet,en,6.349,2014-12-05,91,"Fubar Films FL,Fubar Films,Anonymous Content",United States of America,0,0,"Comedy,Drama,Romance",Sam Esmail,Sam Esmail,"Justin Long,Emmy Rossum,Kayla Servi",6.7
296065,tt2965466,Last Shift,en,13.619,2014-10-25,87,Skyra Entertainment,United States of America,0,0,"Horror,Mystery","Anthony DiBlasi,Scott Poiley",Anthony DiBlasi,"Juliana Harkavy,Joshua Mikel,Hank Stone",5.8
258614,tt2966760,Pantani: The Accidental Death of a Cyclist,en,3.518,2014-02-17,96,"New Black Films,Media Squared Films",United Kingdom,0,0,"Documentary,Biography,Sport","James Erskine,Oliver Parsons",James Erskine,"Greg LeMond,Bradley Wiggins,Evgeni Berzin",7.0
